"Region","District","PMA","Metro","TDA Market","Segments","Gender","Make","Model","Series","Est Household Income","Enhanced Ethnic Groups","Specific Ethnic Groups","Luxury and Non Luxury","Country","Count"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","UNKNOWN","ACURA","ILX","MTL","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","MTL","NOT APPLICABLE","HISPANIC","HISPANIC","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY","MALE","AUDI","A6","PPS","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY","UNKNOWN","AUDI","A6","PPS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","TEC","NOT APPLICABLE","OTHER","JEWISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","2"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","EASTERN EUROPEAN","HUNGARIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","2"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","TEC","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","AFRICAN AMERICAN","AFRICAN AMERICAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","DANISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","UND","NOT APPLICABLE","ASIAN","VIETNAMESE","LUXURY","USA","1"
"BOSTON","BOSTON - 5","HERITAGE TOYOTA - 44014","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","2"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRE","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","TEC","NOT APPLICABLE","AFRICAN AMERICAN","AFRICAN AMERICAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA - 20123","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","SPP","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","MALE","ACURA","ILX","PRM","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","LIA TOYOTA NORTHAMPTON - 20133","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","MIDDLEBURY UNAS - ","UNASSIGNED-13","UNASSIGNED","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","MIDDLEBURY UNAS - ","UNASSIGNED-13","UNASSIGNED","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","MIDDLEBURY UNAS - ","UNASSIGNED-13","UNASSIGNED","NEAR LUXURY SUV","FEMALE","AUDI","Q5","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","TOYOTA OF GREENFIELD - 20134","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","TOYOTA OF GREENFIELD - 20134","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","UNKNOWN","ACURA","RDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","TOYOTA OF GREENFIELD - 20134","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PPS","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","UNKNOWN","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","AUDI","Q5","PRM","NOT APPLICABLE","ASIAN","INDIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 5","WHITE RIVER TOYOTA - 44016","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","ADV","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","BILL DUBE TOYOTA - 28021","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","DURAND TOYOTA FORD - 44021","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","FEMALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","2.0","NOT APPLICABLE","WESTERN EUROPEAN","DUTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY","FEMALE","AUDI","A6","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","ACURA","RDX","UND","NOT APPLICABLE","WESTERN EUROPEAN","DUTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","GRAPPONE TOYOTA - 28012","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","AUDI","Q5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","ACURA","ILX","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","FEMALE","AUDI","A3","PRE","NOT APPLICABLE","HISPANIC","PUERTO RICO","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","MALE","ACURA","ILX","MTL","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY","MALE","AUDI","A3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY COUPE","MALE","AUDI","A5","PRM","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","2"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","ACURA","TLX","MTL","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4","2.0","NOT APPLICABLE","WESTERN EUROPEAN","IRISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","FEMALE","AUDI","A4 ALLROAD","ALL","NOT APPLICABLE","WESTERN EUROPEAN","SCOTCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","ACURA","TLX","UND","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","ALFA ROMEO","GIULIA","Q4","NOT APPLICABLE","WESTERN EUROPEAN","SWEDISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","2.0","NOT APPLICABLE","EURASIAN","RUSSIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","2.0","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","MALE","AUDI","A4","PPS","NOT APPLICABLE","WESTERN EUROPEAN","ITALIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY","UNKNOWN","ACURA","TLX","ADV","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY","UNKNOWN","AUDI","A6","MTL","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRM","NOT APPLICABLE","WESTERN EUROPEAN","GERMAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","FEMALE","AUDI","Q3","PRP","NOT APPLICABLE","WESTERN EUROPEAN","GREEK","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","ASIAN","INDIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","ENTRY LUXURY SUV","MALE","ACURA","RDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","NORWEGIAN","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","FEMALE","ACURA","MDX","TEC","NOT APPLICABLE","ASIAN","VIETNAMESE","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","TEC","NOT APPLICABLE","WESTERN EUROPEAN","FRENCH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","MALE","ACURA","MDX","UND","NOT APPLICABLE","EASTERN EUROPEAN","POLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","NEAR LUXURY SUV","UNKNOWN","ACURA","MDX","ADV","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","FEMALE","AUDI","Q7","PRS","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PPS","NOT APPLICABLE","HISPANIC","HISPANIC","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","DANISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","MALE","AUDI","Q7","PRE","NOT APPLICABLE","WESTERN EUROPEAN","ENGLISH","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","UNKNOWN","AUDI","Q7","PPS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","1"
"BOSTON","BOSTON - 6","IRA TOYOTA OF MANCHESTER - 28036","UNASSIGNED-13","NEW ENGLAND TDA","MID LUXURY SUV","UNKNOWN","AUDI","Q7","PRS","NOT APPLICABLE","UNCODED","UNCODED","LUXURY","USA","2"
